age,height_cm,weight_kg,games_played,minutes_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,points_per_game,projected_next_season_ppg,is_all_star
34,186.60732063274693,74.13088317296344,28.80503354186236,17.233102676166173,0.1924467013445054,0.11482498687546663,0.7460290043183946,13.785067997109524,18.608659577657548,8.801884343573544,7.638279878859176,16.75418374848405,15.21718494650592,14.585974039171438,0
33,185.57221320228206,95.73287932867558,22.907372065997176,4.136558080680313,0.7691367383885117,0.214897102455053,0.5069471605472632,10.875291939663708,8.828813219662223,26.334143958269546,28.465915376843896,24.493615668016744,29.875368051488188,30.771106509069046,1
33,181.36978104385562,114.94504120031176,25.6562095505511,20.66287622434096,0.5019725198102124,0.6263595886253008,0.14377133986691196,17.599389833247752,2.5933725952019557,22.946584804958885,19.063715388566703,6.659851350569268,5.358237279709583,4.942584001049365,0
37,200.39471968971293,109.1242462281969,18.091929185115497,26.93230699529176,0.11150498878732239,0.6819816623971974,0.5283764596730706,18.73118093770831,22.782861148694597,0.6646988824873057,4.677037306198405,10.286062185822448,29.472713014803375,31.090476532632415,1
30,188.96528491927745,81.39212087715549,25.062234925263777,22.35538486108843,0.7423850410472831,0.7292045708224978,0.8485994092196404,19.59868622704088,9.421320090529324,15.051384500654756,21.667457342527797,23.19926010592791,11.284493526883317,14.54255320884638,0
38,207.21248259216443,118.79954247993962,23.532625740102528,2.29319583118343,0.884635044331668,0.29496656952347416,0.5780905527459684,2.11104323718088,13.787986489146707,8.240624819622504,21.66063430080087,17.11373745863583,6.009614582214641,10.114096045340132,0
21,180.2789904187819,103.36751990232142,11.309566257788402,26.876525435779786,0.5847409563313979,0.34471585060921595,0.747541990770252,18.931025271361467,7.104387823613077,19.459369771861887,19.99410588161115,2.7726875071521064,12.42327246371988,14.35757908241219,0
23,209.38949443572463,70.52138496987016,16.559709063621632,23.817881575798943,0.5029667096672567,0.4865077164523996,0.7401221187134005,28.597115363436984,18.819512350738936,21.646616477803835,4.041613352719908,12.90557600335539,18.419853721044515,17.38258047373512,0
37,200.18607658650694,82.77067423426098,24.142593659690846,4.749117003168431,0.8027326904359694,0.1505464774881812,0.8457032798245223,16.22958706584251,9.044652460630783,25.885877313878474,12.239744504087607,17.59899938919049,6.4049218173298765,6.375914297065523,0
25,175.7133650027844,83.03566499599583,1.3817020256986912,1.553576661984506,0.862013431747679,0.5889132185689969,0.7161830125198987,21.45801247527733,29.04062883682885,14.262487113120429,3.202689914832394,27.28551949335158,8.743172499063833,9.701535385211908,0
39,190.7252292101814,73.46271531429299,24.242378470674897,16.719317259429253,0.7036295327219685,0.8869880269406063,0.6981604112104717,16.701969232776534,21.088426458507197,29.833502656367536,24.498615122764093,5.65464149815916,25.636395052058695,26.10436827999129,1
27,213.17590703064783,117.99132590379645,5.336643721470703,4.681074340199308,0.4563623437874303,0.38864504910240205,0.2872821319765125,25.64221855775936,4.101668291203974,29.39958321861328,19.655164295337578,24.178589051324487,29.970283850066036,30.91464809019681,1
25,216.14801158992424,93.91276472879619,15.440508513643168,25.03772857785816,0.5737771194651524,0.7022779800731072,0.14794012425686517,27.88749283792707,12.500845190204004,26.465001734130993,15.216118103034551,3.918734492297741,9.545180744952793,9.880118674316535,0
36,193.28500611594066,114.7907298685941,24.248263186678127,10.750039700150213,0.6607482920143994,0.5000271324556864,0.5140795720430462,5.526596978890779,11.562632991896358,17.246084854742126,10.290464295017898,7.267069802274216,4.465704118498208,6.233413666632371,0
22,194.04184890445367,86.11077517223141,7.614632344700846,27.38677334209726,0.25541885680144116,0.20224947548830619,0.19954736635740417,13.105801096713797,16.027413321611494,11.940193125114451,5.527484234833002,7.300316504703691,23.795124599821246,26.04524422061907,1
32,215.92273624696506,76.26167852164136,7.3742231791845905,16.970645164230174,0.45776082577315047,0.5657899590420691,0.8697567010223931,11.771463027981639,25.2579202343776,10.93158930419355,3.193427664993237,26.324375877264977,18.013670618254356,17.694022808191562,0
36,199.35341120682835,93.7168054953107,12.082931953867556,5.480171527190044,0.763857011773828,0.339899414755252,0.3319398101064229,12.15645369897836,17.50266045549005,0.36374250263234487,29.077218226106986,5.970530760449613,3.012034301268034,4.348304357597584,0
27,171.64233351217192,75.69783173571585,26.839283927329035,4.187966020794002,0.6237802787987544,0.1275225667627666,0.7823553627074346,3.765725436836277,1.8467003279999783,7.4752349172709955,5.989459258680691,23.608821809562272,28.403144443080627,33.2720243839031,1
39,215.63747314395644,94.300775148877,0.013283443116236526,17.294173126732616,0.4289632537694833,0.607943784094195,0.4100997001619675,24.40847177942158,19.66247090408565,21.564247048474936,1.7962388016415698,13.854196020588597,2.34148585199676,-0.5673367240786162,0
20,182.41132213785758,116.01485906097038,27.04149289925805,22.856508355873316,0.6306900272117452,0.7871458794597821,0.35855539988590196,1.0729872904480575,0.2479589383757519,18.108962996791995,28.85000316547489,29.972723033919323,18.760692049009233,18.82406746237832,0
38,198.88159770457736,96.03840709171064,4.614210739248233,23.445169432265462,0.1945779296579679,0.37581581351989934,0.8481268579012969,15.846798231814708,23.398813816211792,27.492665675026007,16.468552240734812,25.17274495956316,12.718117676807443,12.327313146255003,0
33,178.2756658713987,100.82498634475418,29.70259128202446,8.272722133238439,0.4211980884519011,0.4122364377702164,0.3906580576689792,19.856351641340737,19.99908217233726,1.500668007496736,23.899702049734287,22.19109403343454,16.698717547198076,17.69348672164145,0
25,171.69395801232974,77.83192184869041,28.645409791154044,6.127402767365025,0.7345028303704452,0.8128173463737692,0.4122303269305092,6.224083141766315,9.26356975057758,4.6582980953199185,1.3129754159495566,26.121789199565868,6.396425869804333,3.068496822651736,0
30,185.57365855663787,72.18678129399848,14.8402556877385,0.5026891347714724,0.2764070297093184,0.7508870506938847,0.18487342369032733,27.175505762963866,8.773254137685472,23.677313680563906,17.00837572438964,19.020911778151007,20.64331197751955,24.397652127645788,1
26,209.0247853773044,75.54039810899035,15.381607434378845,20.37597453603508,0.24876920604593417,0.6719622588414218,0.6363573322260074,25.156476210743794,23.948189896389167,10.755228935860014,11.946298923539855,25.30956769585493,28.79159067400019,30.32475373236652,1
33,183.8793586314709,99.92657878421828,14.446480208275629,2.2970477530061695,0.8606549279331452,0.29903765100251833,0.3310715315820108,14.13251188451776,23.500100757738615,3.5503600115363376,23.158933030496506,7.833805420843676,13.75277622134747,15.036681826833291,0
21,181.00486070405486,74.75058494961523,19.063309369785678,12.622836052977775,0.26791810366898455,0.8281733239733157,0.5684833342716058,12.334467970204162,10.569070631302798,29.893515153002674,1.1527693691717578,2.931096333032248,15.688748327046817,16.83781850386655,0
32,180.63403921706131,88.79964449706557,2.7216510670479312,18.050464920548883,0.3087348637201345,0.2235326060313704,0.5730813632425676,7.097037756333001,8.968431842393409,23.617509080080886,12.05071705684843,18.477960212600063,7.194350117066439,6.521002618999986,0
35,195.75868412034063,97.5045970229078,0.9785384502469952,28.11326834759031,0.8756927511234704,0.6014164155337776,0.6753597564766136,21.899796739348908,16.7947436664837,12.262231102743677,23.97220258458588,13.04071177990758,26.756039512532432,29.491150499292203,1
22,218.77706578413782,89.43263993149235,1.7310878524769657,9.35406410867306,0.6877668562120206,0.12304094443721497,0.696193188937953,3.9523139889589243,0.2509697995243254,24.70042430838421,15.680917939151099,12.793223858772958,29.135232154198746,30.60245380059584,1
36,192.94944940085065,78.18419007326507,13.330960477245432,7.493164873395593,0.6596772264188226,0.6149758450599567,0.5115619475212315,20.40713261531349,2.480011139596269,20.4181161035746,16.50116222995812,15.802435572901386,23.58890655258163,20.599022009460867,1
26,197.8652684445024,83.68956537570533,8.266438176584503,19.624804628582954,0.7823411070836651,0.3217154814986879,0.3647935580827224,25.273709583552407,3.7850877044621023,23.699242787095,2.914940458978965,10.841478346966277,16.28320506479412,16.8810380476551,0
22,213.0316008945367,116.41587664242886,18.661186871129814,18.57717096160745,0.19265846578943543,0.45974158174697605,0.7699607158677871,6.8541472775107115,5.562354534815226,24.456191326969495,3.969916683602741,18.781785943284873,28.70390473525892,29.58395535490273,1
20,196.75348594668293,103.79911377931776,29.77326868124337,9.963293499243736,0.6647649892640057,0.37621164164564247,0.3478925195267878,25.992822086962686,15.360543800264072,2.5418604987095375,20.309988160973575,0.9170510204288973,4.615501661018304,6.239760117846071,0
24,179.2231435709428,94.80239193399433,11.589695192293977,27.843055065293598,0.5029508874625911,0.23820540499696793,0.5060072755754652,0.9996959831852537,29.76725744583366,18.68918663064287,20.251398668697597,29.0967402564529,14.354725796856552,20.475288264678785,0
28,184.97979558832384,70.63574449934468,17.2152376231354,25.345869824688982,0.7633205122273119,0.5975846320750993,0.42100206656298245,27.38362156159576,19.578402052420603,0.20356658930482774,29.3731018275682,27.741269761367114,16.12817120179239,17.68995031868201,0
22,185.49684631343055,119.62077002447352,12.468116877220064,6.719476375952435,0.5065133749321554,0.805580444112486,0.7840627087757506,3.5508668355389403,1.8389638334767078,1.3036873890351186,21.35858964196651,28.05810487745801,14.757492592571303,19.734964317778683,0
36,189.8659057728799,103.57274674473216,25.41815003165578,7.174276363035696,0.5961930834151298,0.8672673938259228,0.4455348249166631,19.37277533814098,15.767381221867252,27.119400271675225,14.79730487800342,10.95010486751155,24.072548615361097,23.903723186506205,1
30,191.33944526683746,85.84612386724724,27.067092103867143,15.369010406612418,0.4821937011196288,0.25387709052313207,0.40887935106998746,7.502474067418254,14.899356371685133,15.826911640704166,25.719834706006587,15.956728729772994,20.112086730490923,19.873443397356834,1
20,209.98910110371347,113.96343299989191,26.3206683661578,23.20716305192161,0.4825271388446753,0.6738982192503787,0.65185895431811,25.096571735088414,4.325034474541485,22.077059576055746,3.1341895744780865,28.62391809172726,3.7997539775478506,3.496873852311694,0
28,187.46934995246664,82.9215810145909,29.231167160377726,1.3212113816539317,0.7143759824494653,0.6314714932845459,0.5819528878891542,15.369010827463995,27.60817106407223,25.15502971329438,13.478874626887636,27.0703816928276,10.393539220291812,11.763600462046586,0
22,193.41159142206897,97.20082895913758,0.8255755542124588,20.8000546120412,0.6028531205178266,0.37470223165965805,0.18579746679667686,4.0572357373950405,13.222957430261069,28.487603026937553,8.613273327827093,23.70733427703442,10.17230545160659,9.39971542807315,0
32,201.24879935255262,101.80353818649125,25.19448486436593,19.44707692146291,0.6066105612875283,0.11527935948298068,0.5065350450751706,17.129747139779354,29.83677421829219,26.080585437683876,3.139134207828768,12.219947695427773,16.96896578378786,14.59372120610675,0
34,188.88629737200847,81.05316857268642,22.5531651911728,6.944402877389647,0.46022598706522067,0.6518329978502929,0.6883827106665982,12.236478305909493,12.602168857564928,14.499343460918817,22.905062541610988,16.930176695465203,8.743752529736907,9.227050533183412,0
33,211.82824066461666,118.9198639400298,6.860832282010944,20.440590397240463,0.5248875970700221,0.8563958884476002,0.8936598116730851,19.843434498393034,18.238731080508277,10.079109221415344,15.323760914966517,23.78737422649943,3.5181530866173185,1.4080727993949909,0
26,199.3726802117037,107.40959529894988,28.689602801625828,28.20549573756248,0.6965741329638299,0.6056960975325212,0.6033174671762553,26.457098542903783,3.142876093543202,4.634797086181145,16.70306159692472,8.190359866200952,19.610479969714063,22.82266196785753,0
32,184.7022339610486,97.8906612755535,4.445337846898364,1.4035753491530556,0.7607527352895347,0.4482341793501073,0.3962344531530542,12.281673935502553,13.626834714206076,12.009644474618398,12.33765563730987,18.79348104684334,25.531108156050674,28.09540418459503,1
26,205.7029599894914,79.02972990876505,20.38649781401725,9.589561658761877,0.657249121715237,0.5201231152893028,0.28092127984169474,8.69642038601579,7.162976820119199,10.994807374834902,13.810116948082056,24.838029745555705,27.94824286397772,27.826605500657053,1
39,196.3823865072393,72.69291034990131,6.746706504477374,13.145301499990659,0.8392583910765465,0.25970304612793405,0.7982641873226562,0.4354528358282639,25.06694395713705,16.7872452586762,3.480521613690094,21.22364375198704,29.177352529784276,31.547804282380195,1
34,196.72279456286233,86.00299162604918,12.94141946322224,26.97781076774069,0.7562592705177608,0.70043533100299,0.7516521696908023,17.245171135796248,23.517587546026196,19.965282262716403,20.187534728609293,14.384418935730022,23.43350538627042,23.508863531361236,1
31,194.05439741937928,107.65936679567014,21.574796908337067,28.8678433982747,0.5494910318476148,0.6971358640078793,0.2871382566235079,12.068243022943006,24.725399988760756,29.349764293351424,12.973420788156412,17.53825078665475,4.191072848757065,4.296242224038776,0
36,194.85059744106246,83.46656491510126,16.8997392609914,13.323457394889967,0.6371248581149895,0.21641384030993996,0.2605056721172588,11.239476570444861,21.708283132738543,21.851585583021976,24.503027193887498,29.660266294373823,25.593354727101733,26.789679553312077,1
33,208.26781405331204,96.97781102477525,12.825054939843351,22.500852364265736,0.8410466215369569,0.8023827059997273,0.6721094214489405,5.488059638526376,24.980496708601535,19.312455973287697,5.888616004292283,18.059633839416303,11.99880220147422,11.927481262578306,0
39,175.14907396656577,106.39735883653715,9.790152927959618,15.949830712934489,0.5953344353944467,0.31535179157864424,0.3519616495350076,12.90166035573823,6.024862505247626,10.052773028050277,6.1516528025650725,23.568532620559314,21.897339413770908,24.653566139529353,1
31,186.7181405655241,75.39718573232322,25.18978967126371,16.133488042241297,0.7598455583838646,0.885804848749292,0.3451190386895663,29.533258607501047,13.56131329739405,1.0351162949497794,19.372787145920633,21.798142931329878,15.938040148825074,14.496614749887456,0
27,173.77516819019445,104.26490080579367,4.314430509444412,8.342985451990693,0.6510484028719897,0.4063224112297967,0.2218321976541242,8.93262461016733,20.755406398379044,8.643753865640754,25.380102701921906,21.044718465880898,24.85818400946351,27.175045451336445,1
33,207.66231103737255,74.59354438550224,12.903086295894003,6.508687375916385,0.5415490888483733,0.24230724698759973,0.3111804157678639,17.991132402243007,19.121774938054045,23.053437013788532,14.16593515854526,21.491071653421308,12.765171985190658,14.012488822028905,0
31,183.61509273601496,118.25648710634982,27.112727153254266,8.640160377721234,0.29347055633228253,0.3813760890765219,0.4420060460741197,23.294606439470005,21.49063448622261,6.158158224114052,21.808616061993,13.632292538443917,1.8538143222006231,-0.8626439050156121,0
19,214.87152049094422,94.41970650324699,25.375486513799032,16.68984021771238,0.4407980155747425,0.45214426295775456,0.6862706698179325,22.47473469529595,6.727751494536951,21.365645810223434,29.97989764479257,14.224805235543759,16.704711326474126,15.951104659093486,0
25,196.32892333296468,77.53380538549386,12.0282528741914,0.8746555806626699,0.8741942598669725,0.15544621843063589,0.36904647553099984,9.863228624777722,2.9530412713496923,17.393395277082476,29.707969191867843,14.03588212082347,5.138716640030196,3.2078940147464805,0
27,210.03748857430605,87.11918180167733,22.89325090803925,27.217468330692174,0.62621230661808,0.5625747049786316,0.3628834715838742,18.32580250550551,27.50419734224329,5.155706092513946,22.330105284651005,0.9976382163782427,28.96552897058768,29.680952057850888,1
19,218.94657178079805,90.67082246476308,24.694824921265777,4.688511286493286,0.5515163042711917,0.5781059518951203,0.3279306020419487,26.137940558104717,16.805156867020756,7.848744188754898,22.187594690347463,7.231959909969704,15.808891974764748,16.696189487933154,0
30,211.98944297282853,107.90925055382687,26.666622720108894,6.602660306141597,0.846365300422582,0.6911443642795778,0.48262693400883444,0.46342283199233836,4.6147777352223285,14.889108104594296,7.428566615967171,4.636920199496483,16.606763815117816,15.580329097659723,0
26,213.34968800057618,107.17118930383046,16.335173071476838,15.548285293429391,0.569209424829959,0.12333591383259464,0.24450935835305226,13.072030705299229,23.803097456620847,12.551241153235424,25.006188946313213,26.59335034191772,27.21797138444453,30.517127165314665,1
29,190.39922476824225,100.59702526686655,6.133826581641354,21.30344299011838,0.5208660147339224,0.5329905715470641,0.48850458722570045,6.728202547257158,27.447898098878476,23.356915426402786,12.153063811413617,8.24908099358847,18.737557354535245,21.790000360211753,0
37,197.58612976296698,75.29653562792464,7.659272295117949,2.871871642331919,0.7074486841201643,0.1423259466165315,0.663340444955752,11.65896871196517,5.086905557133273,22.03213927629741,28.859817296004678,4.153279033966212,9.081881315691215,12.004814635338183,0
35,182.69442820216523,77.57846857938368,8.870840221248127,9.530840926414864,0.6701324951892356,0.6609153759733228,0.12383240322609775,12.47968823925725,24.522373658073317,17.237235104190514,2.442830661208065,3.5930079573265483,8.882838507401134,3.8908900530105974,0
26,179.80565498467263,74.68784603227783,17.814074424288464,29.060238167230715,0.2545280067267462,0.1445823885607876,0.1078235042446095,22.40012894359911,27.99675183957385,24.668241344187756,13.075211066181781,20.99969503656476,15.047359497193685,19.696063940104782,0
21,195.2753939553017,98.85863916437751,0.9842887238582532,7.870289003428371,0.47704661965929696,0.8293822786733062,0.1600983281236074,2.8146561718632945,28.15084800888052,16.880086220529257,16.675214630504957,0.1824993274487785,25.998246867874766,27.63026795233985,1
21,199.75244898502103,113.8569220755702,19.08127406339905,9.391504351894406,0.47801235425566824,0.6616660535075973,0.5285280493824897,15.377517093975314,27.424693849605035,28.931677699717806,12.154686212584945,14.139132052695247,23.841880222088356,25.128573259806572,1
19,186.96356229480955,91.6900256127386,10.93062715284696,25.094954718541004,0.40257961219467586,0.5059118120681257,0.7835640665483228,16.92584375396236,16.392630370803083,6.516722974532443,6.3173757151483,3.566133167945887,28.882217581705344,30.12258081372298,1
23,198.47217588817503,78.04240869788731,8.857254074689266,1.5064329507136576,0.5138347857218025,0.45320313862494,0.10390757281620155,14.824728106554131,10.686339517616076,21.42395980806458,17.789654663475297,25.489901329077156,2.156583685566109,-0.37808453138830567,0
28,214.37302412567516,97.90211625744836,26.384897121843792,13.938395064269125,0.4304859181817154,0.20453810433060993,0.8493290436677449,21.956197591881605,0.2181842308202786,11.098323961634039,22.67753743875413,28.753510693573748,8.04978206893016,9.171787359781064,0
25,197.8360792391683,110.58761084328549,13.800071867423968,11.388502933550107,0.2594763915769465,0.3327995116517305,0.18502280925642867,11.513737677205421,1.8273668061458126,8.368985832605816,19.345157880605893,28.76263848644711,2.4062312344117798,5.750431489004972,0
27,206.04065481552533,107.0856030756465,2.8515913659807834,9.497602797259535,0.4298931898197449,0.795167284016717,0.7735868224465811,28.349011909202282,12.86517045892172,5.411624279031386,7.033465464241186,13.258923268403079,22.53237581707309,23.967042242365594,1
25,210.26574836789524,114.07253898375107,24.80240304078741,8.570987821342936,0.15782155805854128,0.8235622492499952,0.48628381198635745,14.45410327616824,11.979784391745309,16.575104287846315,21.94823833105572,19.335444733043893,4.225010674511509,2.20606786185429,0
27,219.43643909777214,83.89510486244339,1.429237723095198,2.7412231458122758,0.5606286902195293,0.10059816669642485,0.6274859098230752,17.136417288443926,5.541417287096496,6.464082982476338,7.706934181336898,17.991124095322338,2.996589539928202,0.09580561373480867,0
26,200.159870108849,79.69769336338874,21.8024767250459,9.444774880549465,0.7829236391528895,0.575309113182041,0.508546387557746,24.765924700402483,11.864400840949704,6.010525543452178,5.256070887721201,10.501167041578588,16.85016621298673,17.104627047153826,0
30,210.3425074481293,113.99082429709694,23.217186653119953,1.291572081470057,0.6802296674836442,0.675440487220091,0.4816385801434837,8.257083177933675,5.239501963661043,29.715957152514537,20.720040463161663,13.321934742615936,12.344541363574756,11.473714786733819,0
20,218.13246592774374,102.87801563890115,10.578078177865745,23.428915909333057,0.388315232043289,0.5949975859660851,0.7679195426915132,2.256060862884074,25.46373758327522,24.052422505372824,25.283617383417873,1.9297109169985704,21.45304016287401,23.93084175893049,1
19,217.22048627886366,85.54644650037771,24.7436356883336,11.94683381874035,0.16965696446184655,0.1653438118930832,0.7047091036542531,21.233519350874477,8.945846336267966,22.44830460763126,14.446183430897232,23.870970980144616,14.61046175100819,18.081822319825203,0
34,177.05409243888568,107.11740252862546,15.469782175693602,13.317114969597348,0.2617195193802166,0.2741799190391218,0.48672178921840337,14.49035566645136,17.9569305047493,23.821818776482647,15.941753794153133,7.224105364638572,12.760037878213582,14.337342744608074,0
23,190.3196154136761,110.7559192240184,13.898809598183904,26.807837593503947,0.5363922723958686,0.30027221390510883,0.1893087435168493,26.895127528769844,15.085291859972603,29.067686211562275,9.082427114136975,13.815819934091287,12.765013462409128,13.233079814822554,0
21,186.19950305534,100.74891201705661,1.3620984440607764,19.741649515836624,0.2656456667064263,0.7653797050440718,0.19232236745152653,29.480401461673022,1.5564623278197665,17.198300662596104,14.838540453300967,14.418622008499318,26.15629141196564,27.199042731722372,1
30,174.34625074751747,104.39420549399576,8.700875809467178,0.24177310026359367,0.535178489027974,0.47055954904713637,0.7412315685752604,11.973280517241875,28.267011584734984,6.607316322085817,3.959489940372216,16.82135217453955,11.856769521673993,12.591775164350752,0
26,201.66203874554802,88.76299522213331,27.930299126558992,28.295244688838547,0.28527921981111914,0.4894625695529895,0.5235124970780268,12.463170487789824,15.816779347514501,25.86628922259717,28.674924890489702,24.536299136642697,10.001913833089004,8.182128259894625,0
21,206.79523065980013,96.93478336715195,11.754718898505,7.114333979331336,0.7791390955808583,0.8479144372436069,0.48527131217549013,12.238878066171793,9.751729301754459,22.281921883622704,24.010819609697887,20.756431385512492,10.15605231068188,11.86838545043181,0
19,212.40640477334418,96.20795853630811,16.40101561670305,3.2284255427957653,0.4178171782723678,0.6096687110837724,0.6444534730885721,9.736623291927785,4.743797088992048,12.429249370025193,20.039191824665544,19.89189147387576,5.898023904446709,4.031290718535467,0
21,176.13884448313541,112.4023895565386,15.960650369527553,23.043845351426466,0.29644050075559286,0.8189341612421311,0.7870732667314083,23.450612932991923,10.155799041805073,14.207084957239392,16.14583115053209,15.802364874148193,25.820665517219684,29.34403643146243,1
23,213.8222037937647,111.99819901410913,17.7129326946808,15.014319476001546,0.7498609441976494,0.4652070842732264,0.6030985155306442,22.76987287472183,0.6153480907016851,12.337571954366073,23.765074086838933,2.8786726483976977,4.398924450827447,3.892376424424963,0
